lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,5,dep_to_head,0.09016285884933287,0.07629618689662282,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,6,head_to_dep,0.016473768862028164,0.04038934255397659,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,6,dep_to_head,0.1187437711353926,0.14292272181628865,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,7,head_to_dep,0.012419805321239473,0.01688063814288337,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,7,dep_to_head,0.0130824091982406,0.02221982516111001,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,8,head_to_dep,0.13834217259340417,0.12621587059133013,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,8,dep_to_head,0.023056154735479034,0.033126169353901475,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,9,head_to_dep,0.03693729311994156,0.07896635276271521,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,9,dep_to_head,0.03172058246359219,0.0485174968319009,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,10,head_to_dep,0.005632432540735786,0.012049067327355207,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,10,dep_to_head,0.004654384215847934,0.007339242632491498,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,11,head_to_dep,0.021621760356915546,0.11735364919303388,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,11,dep_to_head,0.14983493909627818,0.25221342837876753,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,12,head_to_dep,0.007787847659679682,0.05411012730062029,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,4,12,dep_to_head,0.007627135843877888,0.044999532707145753,446
