deprel,rho_micro_index,rho_macro,rho_micro_matched_loo,iteration
amod,0.10138866347464022,0.41739688054255675,0.2956683410532951,2418
nsubj,0.06887211126692186,0.2942780980720352,0.2624350998457185,2419
obj,0.09448140723243492,0.289180573918615,0.3107700652826722,2419
case,0.09053910404547044,0.13846705200187462,0.22969556469479435,2419
amod,0.10395210791044933,0.3796979173807071,0.3266497017457027,2419
nsubj,0.07795377836403203,0.2995483003259053,0.33808889206406234,2420
obj,0.08733535697739801,0.2699533059809334,0.29860162216923913,2420
case,0.06689581417937605,0.23423994940099482,0.24670353797720487,2420
amod,0.08191305059121153,0.23938823938823942,0.34997508934290533,2420
nsubj,0.1015504969665223,0.267661632767582,0.3588465028904243,2421
obj,0.033757431031947366,0.27971587791142977,0.34045168056845604,2421
case,0.11314335425449547,0.2640752805717457,0.3922833027716957,2421
amod,0.09598101328346131,0.2824845993700956,0.354724219046725,2421
nsubj,0.0818780328864576,0.19698473415450685,0.26190964927397453,2422
obj,0.08823852699853256,0.2726634886714078,0.35051865138602334,2422
case,0.059724856900668165,0.2394257908911816,0.2435148997608334,2422
amod,0.12334580613366865,0.4158212127896683,0.41223597584614124,2422
nsubj,0.09217610070996847,0.4536328128438914,0.3795313538595696,2423
obj,0.039031644015367586,0.14381547448370602,0.26037072669496025,2423
case,0.06160561789340391,0.22949654706664055,0.2592187170798192,2423
amod,0.0990510539766087,0.3211205387487657,0.27210848993777437,2423
nsubj,0.13284936631203778,0.4114551470762201,0.259587079434457,2424
obj,0.09344659944820821,0.2681113410963949,0.22723292661855643,2424
case,0.07557971701725695,0.11678177771871034,0.20526050370896745,2424
amod,0.10740743363545273,0.29701388435948567,0.38056656981493786,2424
nsubj,0.11066806477653664,0.3213972178900237,0.41672971641977474,2425
obj,0.07683037759413808,0.2654812261950304,0.16497626210194974,2425
case,0.08595547903615922,0.3424258447775091,0.4010764687763291,2425
amod,0.06129599714081734,0.23284516255779392,0.19306068693127124,2425
nsubj,0.05877915152735306,0.16495405182628034,0.22418639573714197,2426
obj,0.09335314767138018,0.3110442611280935,0.16296010708267572,2426
case,0.11675613737582799,0.4043517216992114,0.3978329881879614,2426
amod,0.10827485831914241,0.2869908717236962,0.37932160010787513,2426
nsubj,0.09715704548438833,0.2875004112789129,0.24096329633040103,2427
obj,0.07647579066583014,0.32748671804206375,0.30607954091859096,2427
case,0.07225557867562733,0.259284786338348,0.2890272628970846,2427
amod,0.10218113927349806,0.2027867627235328,0.2845018115786657,2427
nsubj,0.06625177115872156,0.21496938933980697,0.2376169922202811,2428
obj,0.1049888088295288,0.27937767846720807,0.3020878623698989,2428
case,0.06030222970002282,0.1560751850313616,0.253773533034356,2428
amod,0.09657203321512348,0.45376094428209524,0.3376552431184955,2428
nsubj,0.08249787064277135,0.24981966884002016,0.33589584392149724,2429
obj,0.06532994388335278,0.16996734230236774,0.318415301441076,2429
case,0.11397557667644745,0.41453896234915233,0.4507287834713702,2429
amod,0.07588404335142673,0.3224611707596972,0.30302583521263726,2429
nsubj,0.04505721499183057,0.2688360276748108,0.24647198148863292,2430
obj,0.08766833174689108,0.17789166363852796,0.26863216229983816,2430
case,0.17759667427186332,0.42645180477880107,0.2453741465377757,2430
amod,0.06500612130737476,0.23762642634024095,0.3346374315129449,2430
nsubj,0.0953985550800772,0.415646708567648,0.4270744530126624,2431
obj,0.023875965987257792,0.2550984128763109,0.11911456532573746,2431
case,0.14445327153045742,0.37194293515150795,0.3497835517451971,2431
amod,0.053117992802513565,0.199363140592311,0.2918085093109344,2431
nsubj,0.09618069037768912,0.21751139806695366,0.3121404253827626,2432
obj,0.0645769663972405,0.2950459992736957,0.33348038560915644,2432
case,0.09207717296581786,0.3413928417930909,0.32569163756139863,2432
amod,0.04846903937423732,0.2093541996009913,0.22868549877236943,2432
nsubj,0.08802971010714258,0.2693238296787003,0.4126494442423135,2433
obj,0.0875102729192762,0.2138359905892264,0.20312579478003956,2433
case,0.10801591989081126,0.4155989614268502,0.4212284611703998,2433
amod,0.09893742999006941,0.2632821625639037,0.31228771861294075,2433
nsubj,0.0794467438175408,0.23211608585052568,0.3977755031410777,2434
obj,0.10152029323108183,0.331270612724968,0.2766564391093106,2434
case,0.06708194375505877,0.2885575415247832,0.3730923584894369,2434
amod,0.03122110510049741,0.23282774611148688,0.2527201952137969,2434
nsubj,0.12928503918737733,0.33946910256705254,0.3792072980824847,2435
obj,0.05744738178203616,0.23629392927881765,0.24565585192219572,2435
case,0.1338912177919556,0.27233733015266864,0.32464257120954715,2435
amod,0.057899255251341764,0.2908528234467042,0.18566561481373167,2435
nsubj,0.08544649360968176,0.25565438460175305,0.31835074122959794,2436
obj,0.07573304707713217,0.21316790370370745,0.36825742247668236,2436
case,0.12325842390877162,0.32538624166531155,0.4232019511813641,2436
amod,0.09723756029022734,0.3112685360242364,0.4901921661361117,2436
nsubj,0.06258754619285306,0.23588022830261896,0.3281390125050304,2437
obj,0.11584784524515791,0.23389284108073521,0.2938559693701669,2437
case,0.10933294129545168,0.3208484619121654,0.21141413138006987,2437
amod,0.11388354121999675,0.35164018074048203,0.34076572026940904,2437
nsubj,0.09931044547784522,0.2607130918635049,0.3013606647669987,2438
obj,0.1060299729969037,0.2806328689644562,0.319810986115334,2438
case,0.11375123853820802,0.3844674556213018,0.33122342134361366,2438
amod,0.031852784734320815,0.20388762224004114,0.1712706873076141,2438
nsubj,0.08664014688048126,0.2838155110882384,0.31771731081205135,2439
obj,0.0838245842996625,0.2594606312172329,0.24079968288438533,2439
case,0.0582601594683459,0.17986075991063522,0.26157241375746837,2439
amod,0.08640596535826686,0.273045971877176,0.28569947697756043,2439
nsubj,0.01997764963313335,0.09294359541437369,0.16104765667570622,2440
obj,0.1303972877063082,0.3415588278903388,0.3078269351327598,2440
case,0.12488328871343976,0.4039893990307214,0.37449561299661044,2440
amod,0.07423668000384949,0.331619690224694,0.3074503461578309,2440
nsubj,0.07554812061259304,0.32331272580450643,0.2389080627372063,2441
obj,0.0878438100739851,0.2322883088490625,0.3411308304785047,2441
case,0.06038946011081241,0.18921843321785134,0.18705541477112217,2441
amod,0.12181451315356676,0.36221950164578587,0.42013977986005313,2441
nsubj,0.09712567606604912,0.3025309182684409,0.33476470081562676,2442
obj,0.1630219721972706,0.4119129091062279,0.23364054734843528,2442
case,0.05493804484633004,0.08939675118095056,0.23046836822719466,2442
amod,0.04960214497173857,0.28474867632895984,0.3047250821635683,2442
nsubj,0.12333948231825072,0.16638587742202643,0.279221441271544,2443
obj,0.07477846248988913,0.18029281353465204,0.27415880512522056,2443
case,0.09670612090687479,0.3556761341608074,0.36333111222423364,2443
amod,0.12205142918541279,0.4272746348750489,0.39959273370912723,2443
nsubj,0.07573304707713217,0.21316790370370745,0.21952569673461358,2444
obj,0.11840670223063124,0.223457141304016,0.26334865595961143,2444
case,0.0989245033948444,0.3006600970589891,0.303703102439849,2444
amod,0.1050385405086384,0.32299275235890207,0.3903376468963176,2444
nsubj,0.08268099343868145,0.17144920844204853,0.13714125137190453,2445
obj,0.10131264160137284,0.4485668239256756,0.41359189505246263,2445
case,0.06481867354028077,0.25405166647850125,0.2327432854269166,2445
amod,0.12855791485033524,0.3691194906117323,0.38265014433660055,2445
nsubj,0.07258258949988482,0.19449706007241693,0.2884999408319274,2446
obj,0.07203932289118378,0.2507453701614469,0.26325340451237844,2446
case,0.09367430568579993,0.3679453396844702,0.2803958976222845,2446
amod,0.1060357781678423,0.2902203705515153,0.29487483061070235,2446
nsubj,0.08262344504705454,0.2708305625325614,0.26765253936800965,2447
obj,0.047376447762988994,0.3099354771936514,0.2933120037518718,2447
case,0.12141875736303968,0.2937291878198737,0.454479396804316,2447
amod,0.06611624416063253,0.22843493347655436,0.27809184443500395,2447
nsubj,0.061362911054656084,0.21607292819414034,0.18358614185329616,2448
obj,0.07769915712433278,0.24531926438040957,0.30539719249412467,2448
case,0.12148441801326779,0.36075376249167856,0.3347083706426477,2448
amod,0.11330321734784915,0.347793830991977,0.31134323467303854,2448
nsubj,0.04889308543745033,0.23886295405486896,0.19402313183358233,2449
obj,0.0947521902443037,0.3241244415520097,0.3407335632673195,2449
case,0.10962730927075391,0.2917919028396089,0.3398747378656705,2449
amod,0.1093149498239907,0.249418452648303,0.28608492004094,2449
nsubj,0.10417643873054099,0.3336878716189062,0.23329531405631285,2450
obj,0.07010116914876437,0.11900189795690522,0.1570979555675016,2450
case,0.07723804145530345,0.34650535572768876,0.32392953831483073,2450
amod,0.10028379310111288,0.30931237622401525,0.40025772337622945,2450
nsubj,0.06568985005468157,0.17753311356857907,0.26855422289568737,2451
obj,0.10218113927349806,0.2027867627235328,0.35254746409375254,2451
case,0.14905115544916125,0.4490775424510365,0.4831091602902986,2451
amod,0.1152925080177641,0.2741320583352836,0.3399635689157523,2451
nsubj,0.055803472600175257,0.30621993046235474,0.32126660177977956,2452
obj,0.0587653796418787,0.13996740172131972,0.2390247949457342,2452
case,0.10753285663356882,0.3692963978844959,0.32345773367179237,2452
amod,0.060306600409130606,0.3087572951403315,0.20223549074809036,2452
nsubj,0.09668214978215041,0.33531410267199935,0.3239292537987224,2453
obj,0.14001952008743537,0.31263497923396405,0.3319519083713027,2453
case,0.06987206046939452,0.3275299979986832,0.27841672420077435,2453
amod,0.07224361036483455,0.1300978281511807,0.23018991229567273,2453
nsubj,0.04924511293044165,0.23218615324009562,0.18412239055186125,2454
obj,0.11278943207794828,0.3953061671924102,0.2909435823019206,2454
case,0.0792288678950066,0.19500718951542723,0.2811323540256004,2454
amod,0.13022634096505736,0.3057713830657312,0.37426396913521365,2454
nsubj,0.07916122989009461,0.11271823165788983,0.3075127285358453,2455
obj,0.1131286590971536,0.3578419003676736,0.41926163361463753,2455
case,0.08320014582269684,0.2070311718786457,0.4326670555182521,2455
amod,0.12057683068323503,0.41011354820509205,0.2728916022805298,2455
nsubj,0.08753674597088955,0.39117771904657156,0.38429237485201306,2456
obj,0.08184958351389544,0.3487907896847321,0.3303860509259721,2456
case,0.05520744309886451,0.12161360490409334,0.26529420234543893,2456
amod,0.08757314980698294,0.26572000787034095,0.35071589089847566,2456
nsubj,0.08928715548389857,0.2848974355203121,0.40789361411164043,2457
obj,0.060188393249118566,0.2599211138245971,0.29791287895410545,2457
case,0.09750477599352124,0.4371913706454969,0.3694952221926134,2457
amod,0.07709784854081966,0.18160013884207157,0.27372534823356337,2457
nsubj,0.10665052514249741,0.346694479711337,0.42140161395150744,2458
obj,0.06037768253894174,0.19827664013846344,0.27364037518900813,2458
case,0.05579156904843419,0.2139075673515404,0.26676247726554086,2458
amod,0.16271347680008938,0.3220530869603446,0.27239222134825186,2458
nsubj,0.07998371639323021,0.33218061579076935,0.38289730599567523,2459
obj,0.1016834223981425,0.1804574119874406,0.33843023460629307,2459
case,0.08289656032999186,0.3032743008839513,0.24886046541253456,2459
amod,0.06629337498525227,0.2946687372695477,0.38174197596280407,2459
nsubj,0.1097417001948145,0.3084833049097927,0.46141027628234904,2460
obj,0.10535534226869153,0.3333423166936347,0.5132336349474871,2460
case,0.06697890102431633,0.22662875423486908,0.2798953406803155,2460
amod,0.11812129939494104,0.30146404032889146,0.4202110305769218,2460
nsubj,0.051197695965098065,0.12477935921014069,0.23862439653416137,2461
obj,0.12489600587876847,0.4174364209746104,0.3326333921213891,2461
case,0.07003141871968181,0.24300963964546807,0.2845573329834227,2461
amod,0.11112229984225885,0.3098529896343263,0.3406063249272631,2461
nsubj,0.064859108965771,0.24953254515883327,0.3236138676530171,2462
obj,0.07808214296992741,0.22229906723261023,0.26256593979090814,2462
case,0.08323292045695915,0.19559701128922585,0.23857701620354532,2462
amod,0.0966243285429462,0.3472542294302637,0.3096974345254586,2462
nsubj,0.08342366285810579,0.21969320487219704,0.26200777802717773,2463
obj,0.1410413518645561,0.33830169623240935,0.22742096483398114,2463
case,0.08821815327716585,0.18263211813329147,0.31485172750885354,2463
amod,0.11254043500953233,0.27325941419099586,0.32109085818350447,2463
nsubj,0.05962519762091184,0.2445802376423319,0.18127554206108046,2464
obj,0.0768941911557269,0.2318076606971493,0.21985873959280222,2464
case,0.11507340788241058,0.3040118364669263,0.332939128735536,2464
amod,0.09804061155110949,0.3559755470478191,0.3990774765822411,2464
nsubj,0.1220946103387106,0.3548349658790214,0.309735276091565,2465
obj,0.10827415591190151,0.2592169444924739,0.2524327349761013,2465
case,0.09172875231662013,0.3331891263840005,0.33238530642952596,2465
amod,0.09349774014231099,0.20856144499139564,0.34509141490106077,2465
nsubj,0.10779853351939882,0.28949357714473145,0.4253853696961568,2466
obj,0.0911829642765504,0.3948436465100548,0.27216656386552524,2466
case,0.03710665984805014,0.1280857907210549,0.16182974107917586,2466
amod,0.1025250203298597,0.26374663444308655,0.3101474906367516,2466
nsubj,0.15850152896343228,0.4540879845716931,0.44964948598365134,2467
obj,0.05866135644924105,0.27730755776929367,0.3558760842698129,2467
case,0.07285630304702446,0.1777896073865565,0.2838758912154354,2467
amod,0.10837631114095837,0.30878704663182427,0.46394090718645076,2467
nsubj,0.046670581025737894,0.14018647662579536,0.25465711455250484,2468
obj,0.10660955296058816,0.3354856259484842,0.3105672075346885,2468
case,0.09911139517262972,0.35205647248986605,0.24986982200939117,2468
amod,0.1469867141633583,0.2985045486764646,0.3451995246749087,2468
nsubj,0.05586562272374967,0.20361624518668406,0.31213287356374875,2469
obj,0.08542800362191147,0.39942631226076053,0.3407190823070624,2469
case,0.08008206728714895,0.23591013064697278,0.315255030227807,2469
amod,0.08123561021603407,0.2762061221243158,0.2702848468769872,2469
nsubj,0.07646857492650862,0.20363850635377895,0.20703397101551385,2470
obj,0.09867296709890287,0.2504254808758142,0.4067179346309737,2470
case,0.07107747975043015,0.176039819449833,0.24481536418879515,2470
amod,0.07142195863359815,0.3809883796500897,0.3404441045003794,2470
nsubj,0.09947791239186951,0.3074758553059088,0.23083522661734662,2471
obj,0.04329167799169607,0.07830808038367577,0.17667243222399062,2471
case,0.062117785050848716,0.3063736700626533,0.3046303747591778,2471
amod,0.14088915875704408,0.4031429775044234,0.3945878204886098,2471
nsubj,0.06814365200995708,0.3036170442271293,0.22820469564535797,2472
obj,0.08181463162688443,0.3611121908241667,0.402945501216136,2472
case,0.09849194230576902,0.1581682469608837,0.20340685119730356,2472
amod,0.09620373195745563,0.21641086015260907,0.25091206960043716,2472
nsubj,0.0861706143638651,0.15915430420231913,0.3574089187852142,2473
obj,0.07424225496865948,0.23909378751433635,0.26848916836414904,2473
case,0.10812244252791113,0.3675896031214791,0.3259156503035069,2473
amod,0.06736395501460186,0.2786233996842219,0.2725547502119484,2473
nsubj,0.0960257450774743,0.28656265163827993,0.275546195842032,2474
obj,0.09190579361831519,0.40388133935685117,0.39454086881685596,2474
case,0.06613076974426184,0.10384755451169113,0.2252176619840037,2474
amod,0.08015565830658365,0.26787559090077345,0.3861975926916429,2474
nsubj,0.11397805798282028,0.40505734674532623,0.2887409865026939,2475
obj,0.1075324826942934,0.2576753181867052,0.29485067372144347,2475
case,0.020306136018290056,0.18181649691865576,0.1699587984353225,2475
amod,0.09202446871536403,0.3172289217687823,0.3788709375832213,2475
nsubj,0.09013498891137736,0.4273669554869341,0.3275922109030729,2476
obj,0.10003229850095553,0.3182562910997416,0.3083897343399381,2476
case,0.10533764347519783,0.30473155454451284,0.30522412547661887,2476
amod,0.05064553828637995,0.1270042569340122,0.15588623046198377,2476
nsubj,0.06576779293941705,0.3767382426733572,0.31669465500572375,2477
obj,0.06846800275557595,0.2679258634447314,0.3039176187435785,2477
case,0.1219045384116033,0.3389178797033783,0.38882904571463134,2477
amod,0.06744122431286076,0.12873721654068476,0.2685669492954723,2477
nsubj,0.08257966679283185,0.2912823435198501,0.28782786226991164,2478
obj,0.08266621529666737,0.26452859776699145,0.3119017282316863,2478
case,0.11966134001137527,0.3551926313374835,0.4474748493956757,2478
amod,0.052879732151055146,0.18685907613607505,0.2157952629573941,2478
nsubj,0.08005920009065359,0.2821216424126653,0.2755492485773908,2479
obj,0.09992055569715458,0.3239332540031841,0.3367303403567906,2479
case,0.061697654237826215,0.15217188353208505,0.2256232012074321,2479
amod,0.09029857925997739,0.3178543640659681,0.2593312763890615,2479
nsubj,0.09200302784158103,0.2811375491645513,0.4113453247101712,2480
obj,0.0814282237626729,0.2984804083399198,0.32170674008099664,2480
case,0.08547502535837884,0.31659356245404424,0.33951022332492875,2480
amod,0.0331629689424124,0.24669009885678683,0.17249308259977505,2480
nsubj,0.08462461769138217,0.2358950231290657,0.1897918293956445,2481
obj,0.11037501120964967,0.31848642699880125,0.4107659067305706,2481
case,0.11594470281247608,0.38030077225308234,0.4013613360875553,2481
amod,0.10342056121374664,0.30645495550408386,0.33495492225682405,2481
nsubj,0.010177706689631319,0.16090208408250706,0.1302617094222805,2482
obj,0.12702249349162104,0.3895695724092047,0.3211408776024323,2482
case,0.13463557114706232,0.4005861256034081,0.4064867693294051,2482
amod,0.09875001204371,0.3123026398888469,0.4454616149473462,2482
nsubj,0.08627162958645054,0.3757941642557028,0.27258169918564484,2483
obj,0.08453872513966995,0.1852913396634739,0.3025882603504178,2483
case,0.07161229309349013,0.23195400354827803,0.27153457086451005,2483
amod,0.06855948402237988,0.231019426940317,0.28458569855569127,2483
nsubj,0.08236060582078823,0.28028009536557974,0.30470575039765974,2484
obj,0.06733967837427486,0.18981631824639744,0.29575798189618585,2484
case,0.08873249208577644,0.3036748721780414,0.34532835479388047,2484
amod,0.11878034475997735,0.26656140121560684,0.41370869036431396,2484
nsubj,0.11489779547606306,0.21320146062414108,0.20841739310752225,2485
obj,0.17630525081366238,0.4284920366970823,0.4208436386845128,2485
case,0.07788916963415538,0.2183306019447374,0.231272630109537,2485
amod,0.11116355060595647,0.3090846613501368,0.3470514456184691,2485
nsubj,0.09511258900118207,0.3862177826319188,0.4033740063546618,2486
obj,0.07675145517218965,0.35782810664359327,0.23496904604570448,2486
case,0.09559884933263862,0.249255638710847,0.3549006570582446,2486
amod,0.047970004143000136,0.17356407217488645,0.20016609587679152,2486
nsubj,0.07600517739845636,0.2705996505009749,0.3803709941287283,2487
obj,0.04634752513614456,0.16246245847763874,0.17030067942192528,2487
case,0.0863669022151715,0.3353367293338709,0.28623606040808,2487
amod,0.1094815265680317,0.3372506069029447,0.36158309694785595,2487
nsubj,0.1262501728137798,0.3985394915226773,0.3050271102907966,2488
obj,0.09550113554415444,0.31198029118782356,0.3148793544447012,2488
case,0.08760237144340104,0.2711830016284954,0.23283637604778204,2488
amod,0.07187564334302865,0.22473654054625972,0.2802419519117283,2488
nsubj,0.06595533767446371,0.24627285154530068,0.2211955004530883,2489
obj,0.09020952250082064,0.322070280353322,0.26944631557754045,2489
case,0.09728702499495082,0.4020675880968178,0.4224458735131563,2489
amod,0.028180343202272574,0.20008719376939668,0.24547729845605554,2489
nsubj,0.139819472070329,0.33132897672914763,0.3923583230058446,2490
obj,0.12270131475325244,0.33900280672489685,0.41777890354638597,2490
case,0.04611398932701186,0.2743901002114987,0.21865252792675954,2490
amod,0.06712043418497447,0.19611717099477352,0.24819381494799164,2490
nsubj,0.11291449101026363,0.3102697939151983,0.3506087288446187,2491
obj,0.09958145646525075,0.31389431569588566,0.2882747898093414,2491
case,0.06618888791283965,0.20676737469394063,0.25789360458590366,2491
amod,0.07005468499848719,0.2351946745919713,0.27919615699477707,2491
nsubj,0.09511238446951313,0.3858844141714755,0.30898902040861187,2492
obj,0.08796318549917913,0.30835594817553585,0.32516976631911765,2492
case,0.06160561789340391,0.22949654706664055,0.24915813355549093,2492
amod,0.06642710936518509,0.14471440885828293,0.22709672338230108,2492
nsubj,0.07297226995502858,0.3656817656817657,0.32491900629831666,2493
obj,0.07568134086820852,0.25274587849438146,0.3994528259808045,2493
case,0.08233948467154041,0.1790474329336761,0.20416696685252578,2493
amod,0.09245751052646539,0.27120832203483214,0.33439422332330276,2493
nsubj,0.05669219961109989,0.24862806278215027,0.29607445161156737,2494
obj,0.08921258564834257,0.23430378413470945,0.23408596562247835,2494
case,0.11765275156396095,0.3157193020272696,0.34731697559086844,2494
amod,0.10892644756259609,0.22441369659202154,0.3281880752457263,2494
nsubj,0.10021259339900228,0.37074911761104234,0.31691361811354113,2495
obj,0.11844449568573245,0.2037231061621306,0.2760151519969627,2495
case,0.08914540948240851,0.1662098947105054,0.22146642967364336,2495
amod,0.0945165826347696,0.3490933471489958,0.3095020360668227,2495
nsubj,0.07397516513827704,0.25661105889440095,0.2278870828028728,2496
obj,0.10979293871161583,0.36243471280845624,0.3752541489774514,2496
case,0.10036008424205294,0.20336315666712143,0.2553896071015925,2496
amod,0.08424635873381527,0.2832894625810157,0.3585744622754864,2496
nsubj,0.09090274897681701,0.2533723736646149,0.2675155780354274,2497
obj,0.06668824368234448,0.18293341308926667,0.28329291032700565,2497
case,0.10272192082648512,0.298701083151601,0.3491680718607478,2497
amod,0.0973663042383438,0.3473741916873675,0.35108291633104166,2497
nsubj,0.10404381764173568,0.28255273538292414,0.21960916193186847,2498
obj,0.05695972422434471,0.3057833221665657,0.30014762448006627,2498
case,0.0746105858666841,0.21850429848822134,0.2549780995236423,2498
amod,0.07885887921574303,0.28813073026177743,0.2901696836447771,2498
nsubj,0.09511618052092098,0.18294618731789453,0.22844187799233814,2499
obj,0.1115680158068482,0.27941493181263277,0.2950194007247191,2499
case,0.07062089978482865,0.278060905083268,0.30160755284681956,2499
amod,0.06704947660650579,0.2975849568491709,0.25625695785781133,2499
nsubj,0.06646957048009186,0.2069522739977906,0.19176272807608197,2500
obj,0.0671070773014144,0.21067469707017122,0.29747778885953774,2500
case,0.1365357956238896,0.4118830880346587,0.3419853620626192,2500
amod,0.10846025631647423,0.29193237607702144,0.4387980412967225,2500
nsubj,0.04631784838256414,0.1761247130630223,0.26673851726030684,2501
obj,0.05067361156254959,0.22381326507337104,0.2688347959715831,2501
case,0.10128760218525373,0.3535984028479338,0.31595995544247146,2501
amod,0.07045419126582678,0.37471139851061974,0.31476587696726765,2501
nsubj,0.1281817216927676,0.3880246362515866,0.4068870935450648,2502
obj,0.07598891531386927,0.33723642769444295,0.2553252478415679,2502
case,0.05701467085361971,0.19204860197851478,0.1683795989597786,2502
amod,0.09700394803019433,0.24101378897741607,0.26891580102345364,2502
nsubj,0.11377176651124292,0.36430707723910666,0.27111058553415185,2503
obj,0.11014551390556904,0.3286428090669527,0.3550960461600615,2503
case,0.0704135758395359,0.2774262974303523,0.23231237899600313,2503
amod,0.05478502434567377,0.13618025890248475,0.2557346057100572,2503
nsubj,0.07882465810330973,0.32801727384284685,0.4462580353924341,2504
obj,0.10793501596327054,0.33394896831020177,0.31428562604318333,2504
case,0.06669011461737225,0.23606798458934278,0.2486100909619435,2504
amod,0.12213970999654952,0.21718964618504616,0.25082678693748583,2504
nsubj,0.11726604711045632,0.36174039349052267,0.39087011880035216,2505
obj,0.08549621704760085,0.1751927435091409,0.3102919407793983,2505
case,0.04642219599679448,0.23194874475585409,0.21055078757820436,2505
amod,0.10127568631000808,0.32612114961887523,0.2998376452248435,2505
nsubj,0.07033475039937966,0.27339101148911205,0.2506719793887839,2506
obj,0.07429885667504285,0.229316286811899,0.2715754793053522,2506
case,0.054667809365420685,0.32852633809571613,0.25499081021272074,2506
amod,0.11267434480679218,0.35969116843042354,0.39116378755124925,2506
nsubj,0.07800987191356368,0.31361090178670176,0.4001785004847744,2507
obj,0.09300883025020955,0.2663395031934358,0.37405662270055917,2507
case,0.06535176481124484,0.207610640966365,0.24307082678491204,2507
amod,0.05748819610970875,0.3280070764557638,0.25459977517339055,2507
nsubj,0.07136225917414254,0.1119517882673255,0.1755224827966493,2508
obj,0.10629039847922263,0.3207348736656931,0.3019063696442086,2508
case,0.10363390883073909,0.28877304323130787,0.2804813056002874,2508
amod,0.1127704344754153,0.3576523065411954,0.3304889875273017,2508
nsubj,0.1527561922933939,0.4293868353293522,0.2698747154409309,2509
obj,0.13420373014823295,0.3485722536144855,0.4216407944945584,2509
case,0.05040764501470195,0.2470738905417428,0.346919372227612,2509
amod,0.057322547809338514,0.11954287631229446,0.21642320552784278,2509
nsubj,0.10059856717253823,0.36105679378285105,0.3854764896462062,2510
obj,0.09344569524057875,0.29172217590483646,0.4267217963502681,2510
case,0.09276388670287788,0.23344637331702078,0.23629491558160665,2510
amod,0.11729908684181836,0.23371472798848877,0.2105037417144781,2510
nsubj,0.07460803674678369,0.27899359530741846,0.2859277650201771,2511
obj,0.08426728106525874,0.2574424381881723,0.30116161681070186,2511
case,0.1266386830848746,0.17189816371158595,0.19649998349181008,2511
amod,0.13681505530459742,0.3641014722981937,0.3753675346699655,2511
nsubj,0.07247560437519351,0.26088386338620034,0.2605346540337105,2512
obj,0.1281935992321628,0.16719261803285473,0.21173148451222318,2512
case,0.12034640058236507,0.2850357920660155,0.32143001299906915,2512
amod,0.12305173943507287,0.3723015830538698,0.3930304826348032,2512
nsubj,0.09757885874669205,0.3185028716604731,0.37697383621706637,2513
obj,0.06386882209254009,0.3058167228484383,0.328671691343365,2513
case,0.11646793099540012,0.3170827038632014,0.3348401485626444,2513
amod,0.06828614904204312,0.21160632806528812,0.31485383967490577,2513
nsubj,0.09648546986267302,0.25789797980372814,0.3336498608565967,2514
obj,0.08476980850288124,0.36057574341987303,0.33319815141502984,2514
case,0.09144627623520087,0.3360091493654272,0.2587865928453064,2514
amod,0.052712525536581505,0.1356751621688386,0.23393326904208972,2514
nsubj,0.06338229174920934,0.15488515297857527,0.2531713150594844,2515
obj,0.1250400581502561,0.34010171373045117,0.36558658193121674,2515
case,0.10118044288688101,0.3338990403983019,0.3263306778452196,2515
amod,0.07771884207326528,0.27135687022595867,0.2064269396789309,2515
nsubj,0.10711801056648351,0.3411126223036837,0.2563869481326267,2516
obj,0.08381626916686048,0.33264432637111135,0.4617717269755922,2516
case,0.0822877294301463,0.23339143478170296,0.2730189245971871,2516
amod,0.09206086284842613,0.33761806060975036,0.3436873508465829,2516
nsubj,0.08702881855651803,0.27192264964047225,0.32361517286843866,2517
obj,0.12138660707184426,0.34433621568969797,0.3542823849991144,2517
case,0.06249966721708672,0.16318325133597456,0.22684294224595103,2517
amod,0.07623939368988873,0.2322049772544822,0.2736615070389396,2517
nsubj,0.13574349056885163,0.3383364484530179,0.31921574717484735,2518
obj,0.0488886805081599,0.13292897512878168,0.2342000426898199,2518
case,0.08302502713176499,0.39821111704377443,0.27045550324635076,2518
amod,0.08338795689984076,0.2680821938294461,0.20958440265166522,2518
nsubj,0.04814335451527039,0.21755004040763964,0.31832482975101306,2519
obj,0.07173112273879197,0.3056503568466522,0.252500218835838,2519
case,0.08643618241059475,0.17809360582016698,0.2975340258190049,2519
amod,0.12325842390877162,0.32538624166531155,0.2671390731695463,2519
nsubj,0.04700899750109462,0.13481256430077226,0.24085459237970622,2520
obj,0.15116954174363645,0.38581095161773543,0.26806271549204097,2520
case,0.12056716876932051,0.32261184455408687,0.32890539439017397,2520
amod,0.09649811531423992,0.30063970120788314,0.37501251225046284,2520
nsubj,0.09884320352876588,0.16130280848351003,0.3017808329400905,2521
obj,0.054966479678426,0.2784155363024133,0.24515948579516714,2521
case,0.05679282774200294,0.3293680983695887,0.2068244643993655,2521
amod,0.08152965080302084,0.2678905981931535,0.3869544992291504,2521
nsubj,0.07268280579860684,0.18489679006618825,0.27930109080982596,2522
obj,0.10809606666009569,0.3070985004113092,0.34319003236624335,2522
case,0.09367611611155731,0.3742867042922166,0.17598310722266597,2522
amod,0.12073412384512584,0.31525210824225064,0.32451990129446034,2522
nsubj,0.10800049145875816,0.2986980734497291,0.3194436941037192,2523
obj,0.06774676694560403,0.0891328522064915,0.2579726504762386,2523
case,0.10683936265382295,0.3756177382818122,0.28567507202026843,2523
amod,0.09196549485226382,0.2962914101369615,0.3275159645228593,2523
