deprel,rho_micro_index,rho_macro,rho_micro_matched_loo,iteration
case,0.011566891642898253,0.17421578694289425,0.015007313759014679,320
amod,0.0402708368215337,0.32263662456557374,0.04459351019062152,320
nsubj,0.1000185696342622,0.4450077544553125,0.11106469421176357,321
obj,0.09789303083777187,0.39818079410129625,0.07555759628963352,321
case,-0.0010444370375486411,0.17421578694289425,0.012688760493647217,321
amod,0.025556512341888177,0.32263662456557374,0.03488344033514214,321
nsubj,0.13464517808282475,0.4450077544553125,0.12524104807517744,322
obj,0.08769966249063782,0.39818079410129625,0.0731020719049142,322
case,0.00011700517473443323,0.17421578694289425,0.028470566338061512,322
amod,0.09023067077245096,0.32263662456557374,0.04871921903199591,322
nsubj,0.13416584694489778,0.4450077544553125,0.10971097913617446,323
obj,0.10027471422436074,0.39818079410129625,0.08276113590876971,323
case,0.02925883987215374,0.17421578694289425,0.019273287000389057,323
amod,0.07854643979911391,0.32263662456557374,0.03734251211259709,323
nsubj,0.17695212451610676,0.4450077544553125,0.1061912470254316,324
obj,0.09878537618059334,0.39818079410129625,0.06889353901040528,324
case,0.022716781155429373,0.17421578694289425,0.00041905409779724597,324
amod,0.015295157618525608,0.32263662456557374,0.03154663722459441,324
nsubj,0.1276085271400144,0.4450077544553125,0.12976691907339877,325
obj,0.06787092860729421,0.39818079410129625,0.10064222754833779,325
case,0.04145318629217297,0.17421578694289425,0.04163516226812887,325
amod,0.06709153193989462,0.32263662456557374,0.06407825931919178,325
nsubj,0.11071005763697848,0.4450077544553125,0.1446502177226067,326
obj,0.08989626518338104,0.39818079410129625,0.0833909256712604,326
case,0.0420199313339264,0.17421578694289425,0.06556562224389159,326
amod,0.08580358590977956,0.32263662456557374,0.05636869672728967,326
nsubj,0.13476185819646794,0.4450077544553125,0.09468883072055265,327
obj,0.0722527715755605,0.39818079410129625,0.048242273825342644,327
case,0.05017561601060625,0.17421578694289425,0.007848341572812102,327
amod,0.014127377729923297,0.32263662456557374,0.06502100205664563,327
nsubj,0.1379098018387381,0.4450077544553125,0.11770903065994313,328
obj,0.07429286525286381,0.39818079410129625,0.10033425929382503,328
case,0.034751874520947044,0.17421578694289425,0.019524033202556704,328
amod,0.04040872216781283,0.32263662456557374,0.03007547257822693,328
nsubj,0.1464957906362064,0.4450077544553125,0.09925515720027192,329
obj,0.10741523337433018,0.39818079410129625,0.10999391353128189,329
case,0.041007879737783796,0.17421578694289425,0.004269999646900204,329
amod,0.02163567516446302,0.32263662456557374,0.04678721923028941,329
nsubj,0.09790675205545032,0.4450077544553125,0.13861675949553148,330
obj,0.08657833089336481,0.39818079410129625,0.061508605975854565,330
case,0.05463484245474851,0.17421578694289425,-0.002360264900571835,330
amod,0.027547141147760593,0.32263662456557374,0.04184727171054258,330
nsubj,0.13869289853553127,0.4450077544553125,0.10552907368898094,331
obj,0.09811096618718175,0.39818079410129625,0.07163770528274209,331
case,0.04023583043592436,0.17421578694289425,0.018125521645338063,331
amod,0.03157505346738056,0.32263662456557374,0.04511527731814699,331
nsubj,0.12808951638442817,0.4450077544553125,0.12444697724259304,332
obj,0.09728552954043504,0.39818079410129625,0.12718564889878553,332
case,-0.007697583831695187,0.17421578694289425,0.01189187876540991,332
amod,0.03703481475238332,0.32263662456557374,0.06497096174033791,332
nsubj,0.18657945438418091,0.4450077544553125,0.11455962455037577,333
obj,0.10670064041186535,0.39818079410129625,0.08997319313687804,333
case,0.02780982526767753,0.17421578694289425,-0.008926413907529924,333
amod,0.049280413486863184,0.32263662456557374,0.042535905243958755,333
nsubj,0.10968075449025728,0.4450077544553125,0.09693383128655485,334
obj,0.09294174570920351,0.39818079410129625,0.09938971401080043,334
case,0.02123198566602559,0.17421578694289425,4.2089773561658024e-05,334
amod,0.031860936386557695,0.32263662456557374,0.027191910276174357,334
nsubj,0.10994587551722916,0.4450077544553125,0.10822249794047921,335
obj,0.07975756280943123,0.39818079410129625,0.11927183460746439,335
case,0.010317448760040078,0.17421578694289425,0.029663922598769443,335
amod,0.07634677249567987,0.32263662456557374,0.051116474646007284,335
nsubj,0.11009230565868981,0.4450077544553125,0.12025572165794689,336
obj,0.09808320292702055,0.39818079410129625,0.09898949443044813,336
case,0.0061853667287089095,0.17421578694289425,0.03681868028547929,336
amod,0.06483992214160199,0.32263662456557374,0.04255598392836022,336
nsubj,0.12162513323897604,0.4450077544553125,0.11144086589905312,337
obj,0.09343566235140324,0.39818079410129625,0.08194166129402748,337
case,0.027339701890298527,0.17421578694289425,0.046466111639037924,337
amod,0.04148465721338703,0.32263662456557374,0.023834611229155932,337
nsubj,0.1064783571894088,0.4450077544553125,0.1336191432046047,338
obj,0.10190771907840153,0.39818079410129625,0.10686265449070238,338
case,0.031557084962269145,0.17421578694289425,0.025392432828310423,338
amod,0.03716799029858409,0.32263662456557374,0.06731940035884997,338
nsubj,0.1185090951951337,0.4450077544553125,0.13250057999940668,339
obj,0.1148190328644087,0.39818079410129625,0.08934575590090667,339
case,0.0038532008481835956,0.17421578694289425,0.011655209988701953,339
amod,0.01960974186482234,0.32263662456557374,0.08532368526821289,339
nsubj,0.12049214840082018,0.4450077544553125,0.10094076289888111,340
obj,0.08009127012553646,0.39818079410129625,0.09518479650729687,340
case,0.03515398955629642,0.17421578694289425,0.014558640895555097,340
amod,0.011341616738745019,0.32263662456557374,0.06380878601995087,340
nsubj,0.13542838000003732,0.4450077544553125,0.12221695401494415,341
obj,0.07052720388350167,0.39818079410129625,0.12573600364431417,341
case,-0.0018049588488799476,0.17421578694289425,0.02719058579626658,341
amod,0.049788930915610825,0.32263662456557374,0.06284762582405264,341
nsubj,0.11666269821580277,0.4450077544553125,0.09883346947632858,342
obj,0.08242698129312616,0.39818079410129625,0.10288205938725345,342
case,0.017284404068174823,0.17421578694289425,0.027749919350597525,342
amod,0.034397784368764096,0.32263662456557374,0.054732447227625505,342
nsubj,0.12681390478510932,0.4450077544553125,0.11568934498133031,343
obj,0.053039442402449184,0.39818079410129625,0.06458961906895105,343
case,0.0404600534383371,0.17421578694289425,0.06594756843736815,343
amod,0.0567715221715268,0.32263662456557374,0.06952425008863014,343
nsubj,0.1424109180439762,0.4450077544553125,0.11935351319396487,344
obj,0.08932141927470884,0.39818079410129625,0.10790483550979874,344
case,0.015195980662808962,0.17421578694289425,0.059841596745020126,344
amod,0.07215740278174951,0.32263662456557374,0.04791538292063482,344
nsubj,0.11067694152106512,0.4450077544553125,0.18314066573570734,345
obj,0.08504297228525336,0.39818079410129625,0.09213473620593805,345
case,0.008423651046083192,0.17421578694289425,0.028109002557831712,345
amod,0.046397392056036636,0.32263662456557374,0.07366899238899302,345
nsubj,0.1711798951258105,0.4450077544553125,0.1591113469507219,346
obj,0.07432061968474463,0.39818079410129625,0.10395849329336562,346
case,0.03682481851205657,0.17421578694289425,0.044651239884588675,346
amod,0.020758750498749416,0.32263662456557374,0.032476686399816074,346
nsubj,0.09194449716191248,0.4450077544553125,0.1510822724573035,347
obj,0.13924282151504053,0.39818079410129625,0.0835143677320131,347
case,0.02574398496278088,0.17421578694289425,0.006578784459939276,347
amod,0.02760263267976753,0.32263662456557374,0.04950624054347124,347
nsubj,0.11912394186710193,0.4450077544553125,0.164300779744445,348
obj,0.09237187684868395,0.39818079410129625,0.06847568388904415,348
case,0.03549246861151147,0.17421578694289425,0.027829314996465748,348
amod,0.05588051809201681,0.32263662456557374,0.06303215600064718,348
nsubj,0.12725924586626944,0.4450077544553125,0.17016491707955225,349
obj,0.07824402392682583,0.39818079410129625,0.07006782137210646,349
case,0.053815954829498365,0.17421578694289425,0.013554697331829662,349
amod,0.07016785452104918,0.32263662456557374,0.04700352761182331,349
nsubj,0.11233444725396907,0.4450077544553125,0.11459557196436354,350
obj,0.08827866736014911,0.39818079410129625,0.08827423346143587,350
case,-0.004209334527470375,0.17421578694289425,0.027402173223796667,350
amod,0.0644991789562816,0.32263662456557374,0.035267864184894464,350
nsubj,0.1340993737036088,0.4450077544553125,0.12906003992970116,351
obj,0.08089992210934353,0.39818079410129625,0.09793571851608208,351
case,0.021152073279829653,0.17421578694289425,0.02597617410430074,351
amod,0.047229120001557434,0.32263662456557374,0.06499355321607449,351
nsubj,0.1322028461125946,0.4450077544553125,0.1205345937388123,352
obj,0.07734356161080301,0.39818079410129625,0.0641473802372302,352
case,0.02309891385815373,0.17421578694289425,-0.01634685779666278,352
amod,0.049113007407026406,0.32263662456557374,0.06552065362722222,352
nsubj,0.12999224972776227,0.4450077544553125,0.10561641403790985,353
obj,0.10076841015955142,0.39818079410129625,0.09185453205237509,353
case,0.027035384990402297,0.17421578694289425,0.018268771231167467,353
amod,0.04168427551215192,0.32263662456557374,0.03555568849354145,353
nsubj,0.1299523814856081,0.4450077544553125,0.1396178304270295,354
obj,0.09678727022508583,0.39818079410129625,0.12278590512070528,354
case,0.013936087410803998,0.17421578694289425,0.004100838562888074,354
amod,0.03687746133448693,0.32263662456557374,0.013082796453539398,354
nsubj,0.12621236125625845,0.4450077544553125,0.13294758626610317,355
obj,0.0820542508758495,0.39818079410129625,0.08542903760981962,355
case,0.02376159133337507,0.17421578694289425,0.006893579888221666,355
amod,0.07384737483226632,0.32263662456557374,0.03780335714549586,355
nsubj,0.11491978149676721,0.4450077544553125,0.12114360663034084,356
obj,0.05300122351557931,0.39818079410129625,0.11457198352794225,356
case,0.051085064846790866,0.17421578694289425,0.03664727804295696,356
amod,0.03643658483623249,0.32263662456557374,0.03551850397090174,356
nsubj,0.11398902579985379,0.4450077544553125,0.1196321947840404,357
obj,0.09491565166666163,0.39818079410129625,0.10138219971487178,357
case,0.02084725914384078,0.17421578694289425,-0.009082086593981258,357
amod,0.04102494959645889,0.32263662456557374,0.0384588152482488,357
nsubj,0.1003532494028339,0.4450077544553125,0.1056479444467076,358
obj,0.09400137561423812,0.39818079410129625,0.1152998529628886,358
case,0.02337014377368901,0.17421578694289425,0.024248102778561383,358
amod,0.035880000208566167,0.32263662456557374,0.06644565387281427,358
nsubj,0.1343971729107424,0.4450077544553125,0.11504654989967379,359
obj,0.08913185885917094,0.39818079410129625,0.08929810294548429,359
case,0.004151394027777385,0.17421578694289425,0.049200273579078746,359
amod,0.07657229574249577,0.32263662456557374,0.038479919702263776,359
nsubj,0.1330850369548915,0.4450077544553125,0.11462826076309969,360
obj,0.07938166219871602,0.39818079410129625,0.12323263754713039,360
case,0.007982626646502119,0.17421578694289425,0.011503528234448928,360
amod,0.05875126800180025,0.32263662456557374,0.08948851313733702,360
nsubj,0.12685998778928295,0.4450077544553125,0.10382454118587853,361
obj,0.07948567867951796,0.39818079410129625,0.08663096510088286,361
case,0.04109858028209751,0.17421578694289425,0.020178451243736184,361
amod,0.03827502409271516,0.32263662456557374,0.06965347850209284,361
nsubj,0.08547428023602067,0.4450077544553125,0.12293043372886556,362
obj,0.0670494667886819,0.39818079410129625,0.05170748863506043,362
case,0.045193129338685085,0.17421578694289425,0.02026455646836757,362
amod,0.0207078972293427,0.32263662456557374,0.03628336293218941,362
nsubj,0.13972003291886784,0.4450077544553125,0.12875107867018637,363
obj,0.07116664716037102,0.39818079410129625,0.09030190658905851,363
case,-0.0015800325968916963,0.17421578694289425,0.007132087182887257,363
amod,0.07004432306499936,0.32263662456557374,0.05427201944679595,363
nsubj,0.11744635447929118,0.4450077544553125,0.11481621307012653,364
obj,0.08213565771025014,0.39818079410129625,0.08863704005079708,364
case,0.01905646878081799,0.17421578694289425,0.03984607157729035,364
amod,0.0452054803910175,0.32263662456557374,0.04709211286013561,364
nsubj,0.14652057213651315,0.4450077544553125,0.13149082403934562,365
obj,0.09754216050385436,0.39818079410129625,0.05869656830448924,365
case,0.04845260298632903,0.17421578694289425,0.028244098885798874,365
amod,0.0532229331052084,0.32263662456557374,0.06542817901493037,365
nsubj,0.11806005273634548,0.4450077544553125,0.12369897622140798,366
obj,0.12237781575900175,0.39818079410129625,0.06644961246371577,366
case,0.011109518305881447,0.17421578694289425,-0.004680495773957655,366
amod,0.038753197358606425,0.32263662456557374,0.049100397953712044,366
nsubj,0.13122613451262577,0.4450077544553125,0.14396020441463694,367
obj,0.07245416735190939,0.39818079410129625,0.08239497120971656,367
case,0.03691957886289867,0.17421578694289425,0.015113688516132404,367
amod,0.05528108730405697,0.32263662456557374,0.06143109635519423,367
nsubj,0.10098288388769049,0.4450077544553125,0.13397916178775351,368
obj,0.10736671524743234,0.39818079410129625,0.0930062093920123,368
case,0.009435424097368805,0.17421578694289425,0.026034893432480086,368
amod,0.04387702463260461,0.32263662456557374,0.046387216672899405,368
nsubj,0.10810581074778641,0.4450077544553125,0.10934794230368623,369
obj,0.105592753444795,0.39818079410129625,0.0749274008466405,369
case,0.029862774248409236,0.17421578694289425,0.012848598675200674,369
amod,0.019995447702101564,0.32263662456557374,0.04546077849406449,369
nsubj,0.11730088322727952,0.4450077544553125,0.13897906718590852,370
obj,0.08565358912476932,0.39818079410129625,0.09656960729118426,370
case,0.03965775416500812,0.17421578694289425,0.04190627247642144,370
amod,0.07563513352697779,0.32263662456557374,0.05444291889026251,370
nsubj,0.1144372178073622,0.4450077544553125,0.10943203690836283,371
obj,0.09391227766606498,0.39818079410129625,0.09563096602575034,371
case,0.028579422155780722,0.17421578694289425,-0.002239364364390905,371
amod,0.04809699263206478,0.32263662456557374,0.03495180083089673,371
nsubj,0.13697435723677406,0.4450077544553125,0.13102870303637815,372
obj,0.12818677294907277,0.39818079410129625,0.0898037876854065,372
case,0.00879401404006022,0.17421578694289425,0.005591865289690102,372
amod,0.05277255888427923,0.32263662456557374,-0.0004950555120952928,372
nsubj,0.13168970318124126,0.4450077544553125,0.11451304569095352,373
obj,0.11106903664795743,0.39818079410129625,0.07785649100574799,373
case,0.02640692489186529,0.17421578694289425,0.033910965882901906,373
amod,0.04278300796561738,0.32263662456557374,0.023757190017915323,373
nsubj,0.11234355412953466,0.4450077544553125,0.12010430883087629,374
obj,0.09353173674303382,0.39818079410129625,0.07232573773314648,374
case,0.01669317316592029,0.17421578694289425,0.018489539667846146,374
amod,0.022430570587654998,0.32263662456557374,0.055020410420748914,374
nsubj,0.11532107608762035,0.4450077544553125,0.1498238207960469,375
obj,0.08802543318269763,0.39818079410129625,0.060183608052602436,375
case,0.006924901251703545,0.17421578694289425,0.00933328285637299,375
amod,0.056351707623848425,0.32263662456557374,0.08850751520963114,375
nsubj,0.12644211438598676,0.4450077544553125,0.11733675824189614,376
obj,0.06517357282019667,0.39818079410129625,0.10236034711453124,376
case,0.04892097061684794,0.17421578694289425,0.01496144126096401,376
amod,0.04387913274331017,0.32263662456557374,0.027160848343976522,376
nsubj,0.10310157876321151,0.4450077544553125,0.1212117074094932,377
obj,0.09255522383642426,0.39818079410129625,0.11727780773787842,377
case,0.04390986586842463,0.17421578694289425,0.04529665245473513,377
amod,0.04364234249334524,0.32263662456557374,0.0619276466713309,377
nsubj,0.11151231185092755,0.4450077544553125,0.13073590131650373,378
obj,0.11263528624984405,0.39818079410129625,0.1169459955592909,378
case,0.027624067176739958,0.17421578694289425,0.04459998348625178,378
amod,0.06171361342105828,0.32263662456557374,0.04681380602928283,378
nsubj,0.11140485445184377,0.4450077544553125,0.12254021366759832,379
obj,0.06677794335708057,0.39818079410129625,0.05145351246166425,379
case,0.05894703756378412,0.17421578694289425,0.02781706975008729,379
amod,0.04610456191983891,0.32263662456557374,0.05129713760830168,379
nsubj,0.12286247678313056,0.4450077544553125,0.13199125975484996,380
obj,0.09374040912437247,0.39818079410129625,0.11113931438397603,380
case,0.025669781222384978,0.17421578694289425,0.0006938280547449442,380
amod,0.0687721996284517,0.32263662456557374,0.05608208945373127,380
nsubj,0.0939808877887617,0.4450077544553125,0.11070712465800948,381
obj,0.1263862304554485,0.39818079410129625,0.09396331647720335,381
case,0.007863222694657867,0.17421578694289425,0.027834796296025813,381
amod,0.06929812730386972,0.32263662456557374,0.032934528953872375,381
nsubj,0.14118462714870877,0.4450077544553125,0.10113695457611971,382
obj,0.09145287220114086,0.39818079410129625,0.05863175317204317,382
case,0.03222339827070917,0.17421578694289425,0.010349028554636541,382
amod,0.04202967222539212,0.32263662456557374,0.056770332973197515,382
nsubj,0.1189506592815447,0.4450077544553125,0.14965622590508706,383
obj,0.08732396030603361,0.39818079410129625,0.0836049437865554,383
case,0.03285644747195358,0.17421578694289425,0.024729096841352757,383
amod,0.05488888083518563,0.32263662456557374,0.033142630579858195,383
nsubj,0.1389673767790054,0.4450077544553125,0.07532383756052347,384
obj,0.10161762977319895,0.39818079410129625,0.06309351982360926,384
case,0.03731763579834024,0.17421578694289425,0.008479589801751375,384
amod,0.0604071789337967,0.32263662456557374,0.01754533307541528,384
nsubj,0.11366485391512308,0.4450077544553125,0.15193573812510344,385
obj,0.07354875010047424,0.39818079410129625,0.0619606399948342,385
case,0.005411470619591935,0.17421578694289425,0.04460997270214079,385
amod,0.0363977998495941,0.32263662456557374,0.06892600670307966,385
nsubj,0.10522791869055087,0.4450077544553125,0.11075100189467549,386
obj,0.0710523339619069,0.39818079410129625,0.09996188410973432,386
case,-0.008813362363144239,0.17421578694289425,0.008421175836752224,386
amod,0.048493827785296616,0.32263662456557374,0.04264434678191827,386
nsubj,0.11124373689128943,0.4450077544553125,0.09489294385431987,387
obj,0.08670331454002642,0.39818079410129625,0.08099346698845326,387
case,0.023354425920159034,0.17421578694289425,0.007274247700991318,387
amod,0.04707785954142368,0.32263662456557374,0.10163854109352499,387
nsubj,0.09411439319448485,0.4450077544553125,0.11865323590759114,388
obj,0.08101786457182505,0.39818079410129625,0.09316394890157695,388
case,0.023213237931975803,0.17421578694289425,0.03105299422811903,388
amod,0.05743119499909087,0.32263662456557374,0.06945960954173949,388
nsubj,0.10118498528426473,0.4450077544553125,0.13083413117440337,389
obj,0.11804857000355486,0.39818079410129625,0.06723798420595421,389
case,0.04643005903573563,0.17421578694289425,0.007180919448608744,389
amod,0.04959253210268278,0.32263662456557374,0.044118454641769736,389
nsubj,0.1264120409743115,0.4450077544553125,0.12802759818979692,390
obj,0.08671111621750059,0.39818079410129625,0.08420498518698635,390
case,0.019243830607483615,0.17421578694289425,0.056961737071945094,390
amod,0.07794638253441025,0.32263662456557374,0.04376056281545222,390
nsubj,0.12686860460154958,0.4450077544553125,0.12726940912910378,391
obj,0.07627389311020821,0.39818079410129625,0.07932354016396725,391
case,0.01893929623536642,0.17421578694289425,0.02136694363582527,391
amod,0.034828489075721246,0.32263662456557374,0.060051349422225904,391
nsubj,0.1261246376733249,0.4450077544553125,0.10974293686214949,392
obj,0.1309166945808484,0.39818079410129625,0.08349210364972882,392
case,0.031541555446509,0.17421578694289425,0.02331953003989745,392
amod,0.0706057860098997,0.32263662456557374,0.04821067107260906,392
nsubj,0.08792137576309741,0.4450077544553125,0.11029109212939037,393
obj,0.11580288711673073,0.39818079410129625,0.11116135775925126,393
case,0.020305228284040147,0.17421578694289425,0.03407730616691804,393
amod,0.020889708083807464,0.32263662456557374,0.05656939557122668,393
nsubj,0.11875061692308594,0.4450077544553125,0.14456451842609044,394
obj,0.10803246806096323,0.39818079410129625,0.1201840284469054,394
case,0.02150746055642087,0.17421578694289425,0.029872172120271434,394
amod,0.03931409189484144,0.32263662456557374,0.06179646878675856,394
nsubj,0.12415796249249218,0.4450077544553125,0.14192897151898837,395
obj,0.09275232948891152,0.39818079410129625,0.09540866446111,395
case,0.016292316153732465,0.17421578694289425,0.041536446214613075,395
amod,0.030259495108114595,0.32263662456557374,0.047076134260988244,395
nsubj,0.13289186159634245,0.4450077544553125,0.14661813495487327,396
obj,0.09461059842624552,0.39818079410129625,0.08545924378127524,396
case,-0.00728966299507487,0.17421578694289425,0.007341042148191183,396
amod,0.022890698449852292,0.32263662456557374,0.07441966118808713,396
nsubj,0.11763879844330413,0.4450077544553125,0.09869615071528326,397
obj,0.08982698252067753,0.39818079410129625,0.09458745403829086,397
case,0.05022027619854627,0.17421578694289425,0.04835571862428858,397
amod,0.09906568132440857,0.32263662456557374,0.061698902142758194,397
nsubj,0.08720137141784805,0.4450077544553125,0.15789707113331533,398
obj,0.11980540788505009,0.39818079410129625,0.09816060550568559,398
case,0.04872109828620699,0.17421578694289425,0.051320910666680625,398
amod,0.053336582811033414,0.32263662456557374,0.07134144091818156,398
nsubj,0.1285773980489753,0.4450077544553125,0.12811875350292293,399
obj,0.11729556267086927,0.39818079410129625,0.11880303946762609,399
case,0.013307306833304607,0.17421578694289425,0.020726104686899626,399
amod,0.05649175286319179,0.32263662456557374,0.06109910768100777,399
nsubj,0.08986726331471093,0.4450077544553125,0.11825061270783366,400
obj,0.10611539983365838,0.39818079410129625,0.07035614586202525,400
case,0.032286220680438446,0.17421578694289425,-0.0006874344445898104,400
amod,0.019723185638492673,0.32263662456557374,0.0463826861654964,400
nsubj,0.11972480130233917,0.4450077544553125,0.12996225096788305,401
obj,0.07799561671676086,0.39818079410129625,0.08879810235693225,401
case,0.028447399573358016,0.17421578694289425,0.02710197964109423,401
amod,0.05285751727224519,0.32263662456557374,0.03318180228792658,401
nsubj,0.11805046545073047,0.4450077544553125,0.11566275478384477,402
obj,0.08245494592215845,0.39818079410129625,0.09167485552729385,402
case,-0.004424288873578225,0.17421578694289425,0.053093402278268725,402
amod,0.03883664058877153,0.32263662456557374,0.08975286986063011,402
nsubj,0.13933535639700573,0.4450077544553125,0.08347443037622768,403
obj,0.09763458671372392,0.39818079410129625,0.09608175777956474,403
case,0.05311989475885341,0.17421578694289425,0.029074509491222787,403
amod,0.005635721630898614,0.32263662456557374,0.035371532766257235,403
nsubj,0.13165404504296307,0.4450077544553125,0.12045381052048458,404
obj,0.0951683485801939,0.39818079410129625,0.11146092653559109,404
case,0.04192746126788661,0.17421578694289425,0.0005558069448286115,404
amod,0.06345160717385494,0.32263662456557374,0.016023285526961854,404
nsubj,0.09416338214852889,0.4450077544553125,0.16406484821327041,405
obj,0.10921156645979903,0.39818079410129625,0.08967514492673202,405
case,0.03373658558748836,0.17421578694289425,0.06934908313967639,405
amod,0.0722155756222472,0.32263662456557374,0.07649226835208246,405
nsubj,0.13300632789810338,0.4450077544553125,0.14720320231750067,406
obj,0.11538684599678684,0.39818079410129625,0.10359977335702339,406
case,0.018428527860638064,0.17421578694289425,0.0628279350352646,406
amod,0.04157455946966532,0.32263662456557374,0.03931947456626244,406
nsubj,0.12995366826376464,0.4450077544553125,0.12720032757980357,407
obj,0.0903958306638295,0.39818079410129625,0.10738347174395366,407
case,0.04017273630782036,0.17421578694289425,0.039970934398824334,407
amod,0.03434664105828486,0.32263662456557374,0.05173216030546731,407
nsubj,0.15390744940619322,0.4450077544553125,0.10249189464906867,408
obj,0.06149787120732871,0.39818079410129625,0.05642532039931406,408
case,0.0807437484861209,0.17421578694289425,0.018814108546417168,408
amod,0.06265780726183465,0.32263662456557374,0.04298836931707397,408
nsubj,0.11623255295820933,0.4450077544553125,0.14026793752339708,409
obj,0.08454870713617649,0.39818079410129625,0.06818714794079099,409
case,0.013921950497427359,0.17421578694289425,0.0171819870860558,409
amod,0.08392505034577237,0.32263662456557374,0.0295137465310534,409
nsubj,0.14074774456652372,0.4450077544553125,0.10184572350429175,410
obj,0.08346737437525203,0.39818079410129625,0.08034811759202179,410
case,0.06595176184790673,0.17421578694289425,-0.0019053781097226321,410
amod,0.06208407189793127,0.32263662456557374,0.06428750614346802,410
nsubj,0.10698076667265813,0.4450077544553125,0.1412124149926806,411
obj,0.0632661585276648,0.39818079410129625,0.09544641755109219,411
case,-0.005244083933364672,0.17421578694289425,0.01020431517596566,411
amod,0.0647113788716016,0.32263662456557374,0.03938978393448671,411
nsubj,0.11214023899772499,0.4450077544553125,0.12624882930216852,412
obj,0.084883194704108,0.39818079410129625,0.0627478102501548,412
case,0.05867409468880443,0.17421578694289425,0.003199785568489293,412
amod,0.048679544167020514,0.32263662456557374,0.08030766018467074,412
nsubj,0.10636442599944436,0.4450077544553125,0.16204510139741085,413
obj,0.07895791819395917,0.39818079410129625,0.0883121744676715,413
case,0.030131363290516983,0.17421578694289425,0.02296539261906937,413
amod,0.06322839886785925,0.32263662456557374,0.08151746998794765,413
nsubj,0.12210955807488204,0.4450077544553125,0.14999598263933872,414
obj,0.10568328241517537,0.39818079410129625,0.08478823940211187,414
case,0.04381096196474489,0.17421578694289425,0.05545970849374987,414
amod,0.04526264991090113,0.32263662456557374,0.042086374207447805,414
nsubj,0.14202568163364387,0.4450077544553125,0.1028894395960463,415
obj,0.08631054350593378,0.39818079410129625,0.07292816318966946,415
case,0.020771015260457278,0.17421578694289425,0.007101249280632001,415
amod,0.041686658697930375,0.32263662456557374,0.04390365962211677,415
nsubj,0.11862821854622194,0.4450077544553125,0.10090839748400278,416
obj,0.13745876856755518,0.39818079410129625,0.0855510120740607,416
case,-0.0031164627448911184,0.17421578694289425,0.0412139551465836,416
amod,0.004093529248325426,0.32263662456557374,0.03222865309230148,416
nsubj,0.13228577460473326,0.4450077544553125,0.11668462943331114,417
obj,0.08397908798987289,0.39818079410129625,0.09179992451399897,417
case,0.05407053483287061,0.17421578694289425,0.03212126934176174,417
amod,0.023642629780673816,0.32263662456557374,0.0329081232434743,417
nsubj,0.13453727406006472,0.4450077544553125,0.1260445681519092,418
obj,0.09716173729122798,0.39818079410129625,0.07307803838300882,418
case,0.01115842566290793,0.17421578694289425,0.03297050019310534,418
amod,0.03639030188378773,0.32263662456557374,0.05713450064179296,418
nsubj,0.1255361839507777,0.4450077544553125,0.1026766916306134,419
obj,0.10362990806144753,0.39818079410129625,0.0647948248788676,419
case,0.029193263830137966,0.17421578694289425,0.0362749556047649,419
amod,0.07784462511119815,0.32263662456557374,0.046187271816022946,419
nsubj,0.12424083724820867,0.4450077544553125,0.11724682406483018,420
obj,0.10172692598605165,0.39818079410129625,0.10917866429967858,420
case,0.013361756562527192,0.17421578694289425,0.030202342249448157,420
amod,0.03456222358883748,0.32263662456557374,0.03193243285787131,420
nsubj,0.1148803798283382,0.4450077544553125,0.113308619083998,421
obj,0.08616078896575939,0.39818079410129625,0.1061562625802995,421
case,-0.004638402830957799,0.17421578694289425,0.04668778629123823,421
amod,0.06009090066804452,0.32263662456557374,0.06849258446991272,421
nsubj,0.13449006773942587,0.4450077544553125,0.07973941471318684,422
obj,0.08387022099960352,0.39818079410129625,0.07547213853572966,422
case,0.011811710873734655,0.17421578694289425,0.005884668108219808,422
amod,0.04404687974861814,0.32263662456557374,0.030947628178503696,422
nsubj,0.11092954936250264,0.4450077544553125,0.09000683289176152,423
obj,0.07084678216747904,0.39818079410129625,0.10530470052959591,423
case,0.02341751968255863,0.17421578694289425,0.00901434826370581,423
amod,0.05630984832156944,0.32263662456557374,0.0513574044914653,423
nsubj,0.12668435206327588,0.4450077544553125,0.13262048043707855,424
obj,0.11917393402298178,0.39818079410129625,0.09269818228229712,424
case,0.020354727838403718,0.17421578694289425,0.007587072470123528,424
amod,0.033149773552153726,0.32263662456557374,0.053687174222739456,424
nsubj,0.14308934423481234,0.4450077544553125,0.11773227825890646,425
obj,0.06447312234247742,0.39818079410129625,0.04336606355218388,425
case,0.021107713335208136,0.17421578694289425,0.003899933117296138,425
amod,0.06062754280190584,0.32263662456557374,0.041954516866493,425
nsubj,0.15035273295398638,0.4450077544553125,0.13119936766067467,426
obj,0.09452946947247913,0.39818079410129625,0.10485529145264393,426
case,0.019904387119043306,0.17421578694289425,0.010393755178877253,426
amod,0.0723791129911839,0.32263662456557374,0.07279222576423534,426
nsubj,0.12425390324316361,0.4450077544553125,0.10218985316056074,427
obj,0.11134323336693124,0.39818079410129625,0.07854024510333124,427
case,0.01415465016229998,0.17421578694289425,0.03170818914736136,427
amod,0.028502682508763928,0.32263662456557374,0.025137482611229535,427
nsubj,0.10895485587087146,0.4450077544553125,0.12000991324367266,428
obj,0.09060191804059936,0.39818079410129625,0.0875869850464065,428
